0.0,0.0,0.0,0.18630374189754095,-0.1104444122786143,-0.0780230561399166,0.2872272672228158,-0.37344652547871027,-0.10523709922262195,0.29153530287654134,-0.5846829416371302,-0.1283638360193149,0.29812096056640086,-0.7538562734330552,-0.14074836612221725,0.08401495671150684,-0.6169923352313944,-0.05680035507096961,0.2349519014107772,-0.632253642093071,-0.1711324017330552,0.24967594833112708,-0.4446381809755477,-0.22719004840507792,0.22665040122717833,-0.31599431987618565,-0.24165168793170932,-0.0634770634748702,-0.5986947815273241,-0.05315726796143242,0.11831676648542254,-0.5493119607488286,-0.16204732023778995,0.1390180884237777,-0.3335438139152771,-0.17403349950001615,0.1182114857793252,-0.21875514264140275,-0.15377165036827506,-0.19402990526472055,-0.5307553624904952,-0.06784427068967207,-0.010348118980297962,-0.4494144192060371,-0.18930820476141236,0.017419508378570377,-0.2527079320463373,-0.1706058922863652,-0.003127281819144918,-0.1581256892508183,-0.12305726211929063,-0.31286608481121087,-0.43200020663763256,-0.0875839992773981,-0.16365409139916512,-0.4022319281143048,-0.16355573908685786,-0.10160477834501135,-0.26039879883876144,-0.14115749393658092,-0.10076263861243595,-0.18361977234738036,-0.09866432359099087,A
0.0,0.0,0.0,0.2226284652507744,-0.09691511600888914,-0.09293783998338154,0.3895804893976908,-0.34851077221540955,-0.11299916067103112,0.4215797669271193,-0.5597610956684489,-0.12807484627819124,0.4240095373361902,-0.7423600811413291,-0.12871825446401494,0.24532543247336505,-0.5603111275369657,-0.0489056323155974,0.31946327601638036,-0.6323794738261875,-0.16400250493150229,0.2904677151936055,-0.4532937353869956,-0.2106885969058889,0.2556128776897838,-0.3029909850677701,-0.2128562211548171,0.09450445567108084,-0.5773856272902366,-0.03664618945580693,0.17618090024732952,-0.5879388957451167,-0.17081939211471456,0.15528027972342098,-0.35768280122181406,-0.18664489303904735,0.13843614758482237,-0.20172279880917296,-0.15584811405981766,-0.056867814479143415,-0.5547727229092111,-0.04593898163199662,0.022047332159613988,-0.5344386945262477,-0.18586931133365547,0.027964690574104924,-0.30495993972753316,-0.15828487628569177,0.02919729017054106,-0.16432417462841042,-0.0937606399371845,-0.21128073315913548,-0.5059975136500017,-0.061886074410735716,-0.11379456957133825,-0.5118698345650845,-0.15368188549025133,-0.08603751314229974,-0.34844224972673915,-0.12858337010568618,-0.08390115747907506,-0.25313189658412727,-0.0778998578489828,A
0.0,0.0,0.0,0.2165102299254547,-0.1085399959549,-0.08263068501758596,0.367614382409036,-0.3651598136863759,-0.10161325137450003,0.39234837570862324,-0.572732338984527,-0.12037934084461784,0.40427515293674404,-0.7493757889246914,-0.12553582010036238,0.22308873919508018,-0.5644675234860267,-0.031050352046190947,0.3022719122428632,-0.6633038803311091,-0.1485724491175365,0.28099328844686045,-0.485554249551429,-0.20058694211029968,0.253918817751187,-0.33263100032509135,-0.20647286802673884,0.07502316710039827,-0.5653877825866809,-0.026208644790241493,0.1686297968189729,-0.6180926811156348,-0.16288748429565664,0.15550777354592796,-0.38930767382558157,-0.18279958424974088,0.14153129503920953,-0.2296006748520627,-0.15333594505127246,-0.07349764384351275,-0.5369041328748293,-0.042930766178874084,0.018475623128322682,-0.5574208023366204,-0.18627549282050856,0.029846531342587638,-0.3235939985073567,-0.1589880466420879,0.030414265704212847,-0.1783671545436542,-0.09211460867654045,-0.22485509897282974,-0.48422165084150315,-0.0652304904508577,-0.12362648525516107,-0.5243987697486739,-0.15606683369239818,-0.09229348116733409,-0.3619752069130611,-0.12655046691606522,-0.09279385339636964,-0.2623200847490357,-0.07209735395527819,A
0.0,0.0,0.0,0.1896774659072006,-0.13891142795225167,-0.09475185042142319,0.2774224949102613,-0.4167674217301588,-0.11540471285077782,0.263041571301301,-0.6357581192970713,-0.13091711130103678,0.2329837101432566,-0.811931817213696,-0.1336364721787559,0.14586212650118058,-0.5449616655960502,-0.04938493454777351,0.14627554642256288,-0.6736088529367736,-0.1677359782503022,0.12894452321094013,-0.4942492504377781,-0.21957612987824343,0.12009625428800051,-0.34612062195516674,-0.22620328166627715,-0.0002964985426345598,-0.5026455147077203,-0.0374466054481323,-0.007605031994056136,-0.6213738971249084,-0.17547518564601153,0.012775284536226832,-0.406297782125366,-0.19438899480787236,0.0403427473920787,-0.25263198246250274,-0.16443601104395933,-0.1339814123054767,-0.4438520256802882,-0.04696045676250517,-0.13750691665632817,-0.5204961715758465,-0.1871671881951139,-0.08249696420072802,-0.3115320404549394,-0.155191694632504,-0.03814803567850167,-0.1828757947521906,-0.08619834618097322,-0.26072134502894095,-0.37298112659602967,-0.06257856147662332,-0.25332816537103015,-0.46830726878100104,-0.14645682862089612,-0.20156210454733006,-0.32897753226754384,-0.11166157944924944,-0.16793333727620058,-0.24158717492944318,-0.056288983800949884,A
0.0,0.0,0.0,0.20557920733733934,-0.11637056226900784,-0.07319091259705748,0.32196147516972534,-0.37847511531464156,-0.08965424661855546,0.3427818920235413,-0.5860254119934355,-0.1079631540037672,0.39928341668262646,-0.7426029447766579,-0.1189837938967652,0.1849267675953471,-0.5250745890302249,-0.016736914745701038,0.22007078589339665,-0.6130177123924764,-0.12549154057175912,0.20110722665748487,-0.4526138267927677,-0.18160850103631987,0.18379501724974065,-0.31141631116192425,-0.19276554262553103,0.03975154666900693,-0.5001355901979211,-0.01294191103347107,0.07663290741646138,-0.5907519545165608,-0.13097388900421292,0.07069285779183926,-0.3844330648863751,-0.1508823992012769,0.06919964693662509,-0.2282498775028734,-0.12723338078141147,-0.1018808511374583,-0.45275388363085284,-0.02944346463033757,-0.06628427845137164,-0.5201683638318976,-0.1538415496818505,-0.04096163775006263,-0.31796591547405645,-0.12996614020061842,-0.022698408251515815,-0.17871840095181127,-0.07115013643860439,-0.24210748821200156,-0.38918146994032343,-0.050324675261270366,-0.2010205052852201,-0.486266957129503,-0.12574101254457276,-0.15531069021590518,-0.3554503176967133,-0.09474452699824924,-0.13201106236675555,-0.25633134185935497,-0.044458852914149666,A
0.0,0.0,0.0,0.19023244009976487,-0.12096719958331119,-0.07603226134069054,0.29941369394167006,-0.3923659635340789,-0.0943325062097459,0.2951304387524952,-0.5972324995241532,-0.10836838092645563,0.2761834027352034,-0.7673185164294581,-0.1131404844636817,0.10814109782803348,-0.5947265018072141,-0.05421166615609513,0.22773548078353198,-0.6153457279703657,-0.1600035357366841,0.2228306561260071,-0.4293614943245257,-0.2138516053758936,0.19947899585583895,-0.2873051841462151,-0.2249769889449917,-0.03924049036517873,-0.5833525693301501,-0.046324767318912,0.0967197851402264,-0.5353054071854412,-0.14775786785613404,0.10107056107367886,-0.32430923390907074,-0.15725036950082685,0.09240624027137562,-0.1873105903222748,-0.13315199763521002,-0.17485411731429254,-0.5227052159577465,-0.05634101814807951,-0.03841173107404535,-0.4322906798838123,-0.16161614566193133,-0.013104493359799277,-0.24084239311080538,-0.13854338971221675,-0.009189131571688464,-0.12852258155747862,-0.08859752872547756,-0.3010924573687095,-0.43711091955911713,-0.07240099676516526,-0.18589007796622237,-0.40098716361184344,-0.13156624613686296,-0.1336347012102857,-0.26776715756462105,-0.10392541472445824,-0.1228180252185098,-0.19030974188643782,-0.05942170469199524,A
0.0,0.0,0.0,0.19315535703893102,-0.12761153892915578,-0.059905823421588164,0.304320977867405,-0.39473212149459513,-0.07773449020229026,0.3109794088497149,-0.6000529767170087,-0.09585955287178077,0.298785587222508,-0.7699181449771357,-0.10585098326256479,0.09779842947314686,-0.6101828458358666,-0.03947245931509388,0.25130033354829323,-0.6190224452139834,-0.14791905586893192,0.25971039579379473,-0.4340354798472887,-0.2096297591537088,0.24257271179991932,-0.2905421489535634,-0.22734282232476732,-0.043942822668034336,-0.5956562358910568,-0.041651025033857876,0.13636232483224853,-0.5437750574008858,-0.14399335023231602,0.14355163612406865,-0.33799405150956363,-0.1602327783197118,0.1337121349491918,-0.1964984710229173,-0.14211996238088373,-0.17086048987174937,-0.5330721123588653,-0.06047832024088297,0.011511110812676166,-0.4409018091181999,-0.1622631691266218,0.025603340210702052,-0.2512492144704933,-0.14357987007058526,0.01503353641250849,-0.1366638800100425,-0.0987666279660885,-0.28529341472331166,-0.44305694416285135,-0.08509151787114552,-0.13242462911327532,-0.3931462718750616,-0.14303988203660606,-0.09314790953850843,-0.2607215901159801,-0.12029884166205639,-0.10188332286619686,-0.182575418923048,-0.0806158873046341,A
0.0,0.0,0.0,0.19586819197116762,-0.12318070622052574,-0.08052275027132332,0.304918881679203,-0.3894025103650751,-0.10352434596497186,0.3036485893342869,-0.5933222418264221,-0.12035034456958543,0.3034429108505594,-0.7623793114299898,-0.12898545174531495,0.11249659864035072,-0.6053966120411334,-0.06600735799788647,0.2198294175934637,-0.6121823339113903,-0.17325266165641395,0.22153542635550377,-0.42768476235846226,-0.2313812457144139,0.20610360907950362,-0.2790196500144317,-0.24498565414496892,-0.03856926985687907,-0.5945963469547647,-0.05266854038229657,0.08795095804729867,-0.5162119537787476,-0.15076969718058356,0.09346276013285176,-0.3068883167072838,-0.1623184725521908,0.08859786030198831,-0.16583812719577748,-0.14313810665939994,-0.17304847134249382,-0.5307102216238437,-0.056592457178457525,-0.04553755521134048,-0.4322912402015322,-0.15683367768257514,-0.019404949427674546,-0.24554412642699183,-0.1364355378888014,-0.00917652242228705,-0.12945035196741345,-0.09145104809559931,-0.29404672973864787,-0.4408517333238189,-0.06698128586438325,-0.17970474391988978,-0.40631712970669126,-0.12455845273874686,-0.13245948537609747,-0.27511281793011744,-0.09956960255003133,-0.12285720213785555,-0.19211511567405795,-0.057934702571716755,A
0.0,0.0,0.0,0.1784612978234536,-0.13919332389165934,-0.09060126514867303,0.2655773733066444,-0.4048907186985568,-0.11833404770458154,0.2549321106449359,-0.6071207794128385,-0.13836492623811508,0.2581483243706774,-0.776251563517163,-0.14914653463307037,0.079562776101492,-0.5918689365100825,-0.07208039704628075,0.16492867229156283,-0.5939821254624201,-0.18356194466180528,0.16798962330472858,-0.41939449135288126,-0.2440317619234361,0.1561948929862339,-0.28321074182128025,-0.2597467247007004,-0.06666650617496989,-0.5715228756769121,-0.055915498383760864,0.036749133453328656,-0.5001085978609536,-0.16624760980786735,0.05612233544803832,-0.30256896630075275,-0.18480254861088727,0.06880031123651624,-0.16619000562517885,-0.16696674450375243,-0.1940622804511487,-0.5035079903738893,-0.057744114546593214,-0.08808551088959739,-0.40486806363349226,-0.16726707514962483,-0.04262253458819661,-0.2246983725258155,-0.14934849195197358,-0.009467803413420317,-0.11001163664954755,-0.10208569659266695,-0.3088485475799336,-0.41313761548335404,-0.0673716109964241,-0.21934563513071992,-0.3741187214057972,-0.1331261312341469,-0.15849503656994307,-0.2528433639905735,-0.1135727585414378,-0.1250533412376825,-0.1771370840981362,-0.07306487289866073,A
0.0,0.0,0.0,0.17844203577424692,-0.1430879662583755,-0.06838442431756037,0.2632345491448284,-0.41306153010355284,-0.08805339152251013,0.26271555627429316,-0.6145569924084765,-0.10593337451749173,0.2695501356298003,-0.7796200031248275,-0.11662545690854634,0.07114681919543199,-0.594094370608209,-0.051041392562324095,0.1810214282076674,-0.616738234331065,-0.15371751526524807,0.18849189648510856,-0.4377592873134407,-0.20945353390722932,0.1814934920064732,-0.2972826839186014,-0.22284433122942557,-0.0719953821378854,-0.570717213475335,-0.04456268422369377,0.06015987024771822,-0.5183650075511322,-0.13959754415893286,0.07329510411082875,-0.3222306584063922,-0.1498073370131088,0.07694341280986863,-0.18884149140524764,-0.1301317504092631,-0.20052173739502813,-0.5017181992388844,-0.055057724508036615,-0.0669737581488719,-0.4204638978984957,-0.14848177738646898,-0.033839487054294036,-0.24461466667305556,-0.12600621837995174,-0.016356914637337232,-0.1357188754415681,-0.08059265569460378,-0.31571309026326655,-0.4111872203086221,-0.07182864488306774,-0.20501028979198757,-0.38675831868410243,-0.11813406657917633,-0.15531752236559826,-0.26984053592537155,-0.08974850425689673,-0.1410451117688982,-0.1972289697428294,-0.04831120382263548,A
